brand_name,product_name,product_id,beauty_point_earned,price_range,price_by_combinations,url,active_date,default_category,categories,rating_types_str,average_rating,total_reviews,average_rating_by_types,total_recommended_count,total_repurchase_maybe_count,total_repurchase_no_count,total_repurchase_yes_count,total_in_wishlist,price_numeric
Holikaholika,Devil's Plumper - Hellfire Glowy Topper,73633,30,Rp 158.000,"""02 Hellfire Glowy Topper "": 158000",https://www.sociolla.com/lip-gloss/26813-devil-s-plumper-hellfire-glowy-topper,,Lip Gloss,Makeup; Lips; Lip Gloss,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.356521739130434,69,"""star_long_wear"": 4.0144927536231885; ""star_packaging"": 4.768115942028985; ""star_pigmentation"": 4.318840579710145; ""star_texture"": 4.478260869565218; ""star_value_for_money"": 4.202898550724638",57,21,14,34,773,158000
Holikaholika,Glitz Eyeliner (Like Shell Collection),105148,30,Rp 168.000,"""01 Naked Shell"": 168000; ""02 Fairy Tears"": 168000; ""03 Coral Drop"": 168000",https://www.sociolla.com/eyeliner/76806-glitz-eyeliner-like-shell-collection,2023-07-18T08:16:17.037Z,Eyeliner,Makeup; Eyes; Eyeliner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.533333333333333,3,"""star_long_wear"": 5; ""star_packaging"": 4.666666666666667; ""star_pigmentation"": 4.333333333333333; ""star_texture"": 4.333333333333333; ""star_value_for_money"": 4.333333333333333",3,1,0,2,77,168000
Holikaholika,Shell Glow Highlighter (Like Shell Collection),105146,40,Rp 248.000,"""01 Aurora Nacre"": 248000; ""02 Pearly Briller"": 248000",https://www.sociolla.com/highlighter/76804-shell-glow-highlighter-like-shell-collection,2023-07-18T08:17:43.310Z,Highlighter,Makeup; Face; Highlighter,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.266666666666666,3,"""star_long_wear"": 4.333333333333333; ""star_packaging"": 4; ""star_pigmentation"": 4.333333333333333; ""star_texture"": 4.333333333333333; ""star_value_for_money"": 4.333333333333333",2,1,0,2,296,248000
Holikaholika,Brow Correcting Shaper,89639,30,Rp 168.000,"""01 Clear"": 168000; ""02 Dark Brown."": 168000; ""03 Natural Brown"": 168000",https://www.sociolla.com/brow-mascara/61297-brow-correcting-shaper,,Eyebrows,Makeup; Eyes; Eyebrows,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.6625,16,"""star_long_wear"": 4.8125; ""star_packaging"": 4.875; ""star_pigmentation"": 4.6875; ""star_texture"": 4.625; ""star_value_for_money"": 4.3125",16,5,0,11,219,168000
Holikaholika,Lash Correcting Mascara Long Extension,83266,30,Rp 180.000,"""03 Long Extension + Clean Up Remover"": 180000; ""04 Long Extension Brown + Clean Up Remover"": 180000",https://www.sociolla.com/mascara/54924-lash-correcting-mascara,2022-06-02T03:15:30.601Z,Mascara,Makeup; Eyes; Mascara,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.792592592592593,81,"""star_long_wear"": 4.839506172839506; ""star_packaging"": 4.8765432098765435; ""star_pigmentation"": 4.827160493827161; ""star_texture"": 4.827160493827161; ""star_value_for_money"": 4.592592592592593",80,13,2,66,384,180000
Holikaholika,Wonder Drawing 24hr Auto Eyebrow,10838,10,Rp 86.000,"""02 Dark-Brown"": 86000; ""01 Grey Black"": 86000; ""04 Red Brown"": 86000",https://www.sociolla.com/eyebrows/11620-wonder-drawing-24hr-auto-eyebrow,2022-07-28T10:41:36.730Z,Eyebrows,Makeup; Eyes; Eyebrows,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.492063492063491,189,"""star_long_wear"": 4.470899470899471; ""star_packaging"": 4.544973544973545; ""star_pigmentation"": 4.544973544973545; ""star_texture"": 4.502645502645502; ""star_value_for_money"": 4.396825396825397",173,39,20,130,628,86000
Holikaholika,Among Us Lash Correcting Mascara,89642,40,Rp 218.000,,https://www.sociolla.com/mascara/61300-among-us-lash-correcting-mascara,2022-09-06T07:26:48.862Z,Mascara,Makeup; Eyes; Mascara,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.794117647058823,68,"""star_long_wear"": 4.779411764705882; ""star_packaging"": 4.838235294117647; ""star_pigmentation"": 4.852941176470588; ""star_texture"": 4.8088235294117645; ""star_value_for_money"": 4.6911764705882355",65,10,3,55,387,218000
Holikaholika,My Fave Mood Eye Palette (Like Shell Collection),105145,50,Rp 295.000,"""07 Shell In The Sea"": 295000; ""08 Shell On The Beach"": 295000",https://www.sociolla.com/eyeshadow/76803-my-fave-mood-eye-palette-like-shell-collection,2023-07-18T08:17:03.490Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.720000000000001,10,"""star_long_wear"": 4.6; ""star_packaging"": 5; ""star_pigmentation"": 4.6; ""star_texture"": 4.8; ""star_value_for_money"": 4.6",10,2,0,8,404,295000
Holikaholika,Lash Correcting Mascara Hyper Curling,73007,30,Rp 180.000,"""01 Hyper Curling + Clean Up Remover	"": 180000",https://www.sociolla.com/mascara/26187-lash-correcting-mascara-hyper-curling,2022-06-02T03:12:28.682Z,Mascara,,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.822222222222222,63,"""star_long_wear"": 4.857142857142857; ""star_packaging"": 4.809523809523809; ""star_pigmentation"": 4.888888888888889; ""star_texture"": 4.825396825396825; ""star_value_for_money"": 4.73015873015873",62,5,2,56,213,180000
Holikaholika,Lash Correcting Mascara Define Volume,73008,30,Rp 180.000,"""02 Define Volume + Clean Up Remover"": 180000",https://www.sociolla.com/mascara/26188-lash-correcting-mascara-hyper-volume,2022-06-02T03:03:51.572Z,Mascara,Makeup; Eyes; Mascara,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.784810126582279,79,"""star_long_wear"": 4.924050632911392; ""star_packaging"": 4.7594936708860756; ""star_pigmentation"": 4.886075949367089; ""star_texture"": 4.7594936708860756; ""star_value_for_money"": 4.594936708860759",79,9,1,69,894,180000
Holikaholika,Eye Metal Glitter,19840,30,Rp 178.000,"""02 Rose Burst"": 178000; ""01 Stella Dust"": 178000; ""09 Peach Crush"": 178000; ""05 Diamond Bomb"": 178000; "" 08 Honey Sparkling"": 178000",https://www.sociolla.com/eyeshadow/11618-eye-metal-glitter,2022-06-14T08:32:55.241Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.630366492146597,191,"""star_long_wear"": 4.675392670157068; ""star_packaging"": 4.722513089005235; ""star_pigmentation"": 4.7591623036649215; ""star_texture"": 4.560209424083769; ""star_value_for_money"": 4.43455497382199",184,38,18,135,1321,178000
Holikaholika,Eye Spanglitter,71487,30,Rp 158.000,"""02 Chapagne Parts"": 158000; ""01 Candy Parts"": 158000; ""03 Tangerine Parts"": 158000; ""04 Unicorn Parts"": 158000; ""05 Mirror Ball Parts"": 158000",https://www.sociolla.com/eyeshadow/24667-eye-spanglitter,2022-06-14T09:10:03.301Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.716666666666667,108,"""star_long_wear"": 4.7407407407407405; ""star_packaging"": 4.842592592592593; ""star_pigmentation"": 4.75; ""star_texture"": 4.703703703703703; ""star_value_for_money"": 4.546296296296297",101,17,8,83,923,158000
Holikaholika,Hard Cover Liquid Concealer,36625,30,Rp 178.000,"""01 Wamy Ivory."": 178000; "" 03 Sand Ivory."": 178000; "" 04 Honey."": 178000",https://www.sociolla.com/concealer/15122-hard-cover-liquid-concealer,2022-07-28T09:59:07.085Z,Concealer,Makeup; Eyes; Concealer,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.591489361702128,47,"""star_long_wear"": 4.659574468085107; ""star_packaging"": 4.638297872340425; ""star_pigmentation"": 4.723404255319149; ""star_texture"": 4.51063829787234; ""star_value_for_money"": 4.425531914893617",43,14,5,28,429,178000
Holikaholika,Heart Crush Jelly Velvet Tint,99717,20,Rp 120.000,"""01 Bracing"": 120000; ""02 Frisky"": 120000; ""05 Lurer"": 120000; ""06 Drowsy"": 120000; ""07 Dusky"": 120000",https://www.sociolla.com/lip-tint/71375-heart-crush-jelly-velvet-tint,2022-12-23T09:37:57.017Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.694736842105264,19,"""star_long_wear"": 4.473684210526316; ""star_packaging"": 4.947368421052632; ""star_pigmentation"": 4.894736842105263; ""star_texture"": 4.7894736842105265; ""star_value_for_money"": 4.368421052631579",19,6,1,12,761,120000
Holikaholika,Good Cera Super Ceramide Lip Oil Stick,86754,20,Rp 128.000,"""3,3 gr"": 128000",https://www.sociolla.com/lip-care/58412-good-cera-super-ceramide-lip-oil-stick,,Lip Balm,Skincare; Lip Care; Lip Balm,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.625,22,"""star_effectiveness"": 4.681818181818182; ""star_packaging"": 4.818181818181818; ""star_texture"": 4.681818181818182; ""star_value_for_money"": 4.318181818181818",19,5,2,15,435,128000
Holikaholika,My Fave Mood Eye Palette (Pinkology Collection),101617,50,Rp 295.000,"""03 Pinkology"": 295000",https://www.sociolla.com/default-category/73275-my-fave-mood-eye-palette-pinkology-collection,2023-01-16T02:27:55.014Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.7142857142857135,14,"""star_long_wear"": 4.857142857142857; ""star_packaging"": 4.928571428571429; ""star_pigmentation"": 4.571428571428571; ""star_texture"": 4.785714285714286; ""star_value_for_money"": 4.428571428571429",14,5,0,9,436,295000
Holikaholika,My Fave Mood Eye Palette (Matte Magique Collection),101596,50,Rp 295.000,""" 01 Daizy"": 295000; "" 02 Moony"": 295000",https://www.sociolla.com/default-category/73254-my-fave-mood-eye-palette-matte-magique-collection,2023-01-16T02:27:26.426Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.657142857142857,7,"""star_long_wear"": 4.571428571428571; ""star_packaging"": 5; ""star_pigmentation"": 4.571428571428571; ""star_texture"": 4.857142857142857; ""star_value_for_money"": 4.285714285714286",7,2,1,4,165,295000
Holikaholika,Makgeolli Brightening Mask Sheet,27345,0,Rp 22.000,"""Non Specify"": 22000",https://www.sociolla.com/sheet-mask/11615-makgeolli-brightening-mask-sheet,2023-08-10T10:12:07.533Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.522196261682243,214,"""star_effectiveness"": 4.4485981308411215; ""star_packaging"": 4.668224299065421; ""star_texture"": 4.5514018691588785; ""star_value_for_money"": 4.420560747663552",199,67,16,131,62,22000
Holikaholika,Among Us Daily Fresh Cleansing Foam Olive,89701,10,Rp 98.000,,https://www.sociolla.com/face-wash/61359-among-us-daily-fresh-cleansing-foam-olive,2023-04-25T08:10:14.094Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.785714285714287,7,"""star_effectiveness"": 5; ""star_packaging"": 4.714285714285714; ""star_texture"": 4.857142857142857; ""star_value_for_money"": 4.571428571428571",7,1,0,6,23,98000
Holikaholika,Honey Royalactin Glow Cream,86747,80,Rp 428.000,"""50 ml"": 428000",https://www.sociolla.com/face-cream-lotion/58405-honey-royalactin-glow-cream,2022-07-28T08:06:06.594Z,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.725,10,"""star_effectiveness"": 5; ""star_packaging"": 4.9; ""star_texture"": 4.6; ""star_value_for_money"": 4.4",10,2,0,8,142,428000
Holikaholika,Piece Matching Shadow Palette,27394,40,Rp 238.000,"""Orange Velvet."": 238000; ""Red Velvet."": 238000",https://www.sociolla.com/eyeshadow/31495-piece-matching-shadow-palette,2022-07-28T10:35:50.648Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.704,50,"""star_long_wear"": 4.74; ""star_packaging"": 4.74; ""star_pigmentation"": 4.7; ""star_texture"": 4.78; ""star_value_for_money"": 4.56",43,13,3,34,516,238000
Holikaholika,My Fave Mood Eye Palette (Butter & Better Collection),101621,50,Rp 295.000,""" 04 Butter Bread"": 295000",https://www.sociolla.com/default-category/73279-my-fave-mood-eye-palette-butter-and-better-collection,2023-01-16T02:28:23.648Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.8,6,"""star_long_wear"": 4.833333333333333; ""star_packaging"": 5; ""star_pigmentation"": 4.666666666666667; ""star_texture"": 4.833333333333333; ""star_value_for_money"": 4.666666666666667",6,0,1,5,338,295000
Holikaholika,Honey Royalactin Intensive Eye Cream,86745,70,Rp 350.000,"""30 ml"": 350000",https://www.sociolla.com/eye-care/58403-honey-royalactin-intensive-eye-cream,2022-07-28T08:08:18.984Z,Eye Cream,Skincare; Eye Care; Eye Cream,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.607142857142857,7,"""star_effectiveness"": 4.571428571428571; ""star_packaging"": 4.714285714285714; ""star_texture"": 4.571428571428571; ""star_value_for_money"": 4.571428571428571",7,0,0,7,94,350000
Holikaholika,Among Us Color Changing Reuseable cup,89976,20,Rp 128.000,,https://www.sociolla.com/travel-bottles-makeup-case/61634-among-us-color-changing-reuseable-cup,2023-06-22T02:45:17.455Z,Travel Bottles  Makeup Case,Accessories; Organizers; Travel Bottles & Makeup case,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.531372549019608,17,"""star_durability"": 4.666666666666667; ""star_eficiency"": 4.4; ""star_packaging"": 4.470588235294118; ""star_value_for_money"": 4.588235294117647",17,2,4,11,36,128000
Holikaholika,Magic Tool Nail Edge Buffer,73957,0,Rp 20.000,"""Non Specify"": 20000",https://www.sociolla.com/default-category/27137-magic-tool-nail-edge-buffer,,Nail Clippers  Files,Nail Care; Manicure & Pedicure; Nail Clippers & Files,is_star_durability;is_star_effectiveness;is_star_eficiency;is_star_packaging;is_star_texture;is_star_value_for_money,4.510370370370371,25,"""star_durability"": 4.52; ""star_effectiveness"": 4.444444444444445; ""star_eficiency"": 4.44; ""star_packaging"": 4.44; ""star_texture"": 4.777777777777778; ""star_value_for_money"": 4.44",24,7,6,12,516,20000
Holikaholika,Magic Tool Nail Nippers,73958,20,Rp 148.000,"""Non Specify"": 148000",https://www.sociolla.com/nail-clippers-files/27138-magic-tool-nail-nippers,2022-07-28T10:20:35.843Z,Nail Clippers  Files,Nail Care; Manicure & Pedicure; Nail Clippers & Files,is_star_durability;is_star_effectiveness;is_star_eficiency;is_star_packaging;is_star_texture;is_star_value_for_money,4.958333333333333,4,"""star_durability"": 5; ""star_effectiveness"": 5; ""star_eficiency"": 5; ""star_packaging"": 4.75; ""star_texture"": 5; ""star_value_for_money"": 5",4,0,1,3,245,148000
Holikaholika,Piece Matching Nails Care,73952,10,Rp 66.000,,https://www.sociolla.com/nail-polish/27132-piece-matching-nails-care,2022-07-28T10:26:12.626Z,Nail Polish,Nail Care; Nail Beauty; Nail Polish,is_star_durability;is_star_effectiveness;is_star_eficiency;is_star_packaging;is_star_texture;is_star_value_for_money,4.670604512558536,29,"""star_durability"": 4.5; ""star_effectiveness"": 4.592592592592593; ""star_eficiency"": 5; ""star_packaging"": 4.689655172413793; ""star_texture"": 4.655172413793103; ""star_value_for_money"": 4.586206896551724",29,9,0,20,662,66000
Holikaholika,Lash Correcting Care,86018,30,Rp 180.000,"""01 Essential Serum"": 180000",https://www.sociolla.com/eyelash-serum/57676-lash-correcting-care,2022-07-28T10:18:10.302Z,Face Serum,Skincare; Eye Care; Eyelash Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.679166666666667,60,"""star_effectiveness"": 4.6; ""star_packaging"": 4.9; ""star_texture"": 4.75; ""star_value_for_money"": 4.466666666666667",56,15,4,41,432,180000
Holikaholika,Among Us Petit Bb Shimmering,89706,20,Rp 128.000,,https://www.sociolla.com/bb-cc-cream/61364-among-us-petit-bb-shimmering,,Bb  Cc Cream,Makeup; Face; BB & CC Cream,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.433333333333334,18,"""star_long_wear"": 4.388888888888889; ""star_packaging"": 4.777777777777778; ""star_pigmentation"": 4.222222222222222; ""star_texture"": 4.5; ""star_value_for_money"": 4.277777777777778",15,3,4,11,159,128000
Holikaholika,Daily Fresh Cleansing Foam,34304,10,Rp 98.000,"""Rice"": 98000; ""Green Tea"": 98000",https://www.sociolla.com/face-wash/11627-daily-fresh-cleansing-foam,2022-07-28T08:02:10.301Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.630952380952381,21,"""star_effectiveness"": 4.571428571428571; ""star_packaging"": 4.571428571428571; ""star_texture"": 4.666666666666667; ""star_value_for_money"": 4.714285714285714",21,5,1,15,45,98000
Holikaholika,Tail Lasting Sharp Pen Liner,34311,30,Rp 168.000,"""01 Ink Black"": 168000",https://www.sociolla.com/eyeliner/11624-tail-lasting-sharp-pen-liner,2022-07-28T10:36:53.793Z,Eyeliner,Makeup; Eyes; Eyeliner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.6450000000000005,40,"""star_long_wear"": 4.725; ""star_packaging"": 4.575; ""star_pigmentation"": 4.75; ""star_texture"": 4.75; ""star_value_for_money"": 4.425",39,5,3,32,133,168000
Holikaholika,Aloe 99% Soothing Gel Jelly Mask Sheet,73964,0,Rp 30.000,"""Non Specify"": 30000",https://www.sociolla.com/sheet-mask/27144-aloe-99-soothing-gel-jelly-mask-sheet,2022-07-28T07:52:26.828Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.625,8,"""star_effectiveness"": 4.625; ""star_packaging"": 4.625; ""star_texture"": 4.625; ""star_value_for_money"": 4.625",7,1,1,6,49,30000
Holikaholika,Ac Mild Red Spot Patch,34298,10,Rp 78.000,"""Non Specify"": 78000",https://www.sociolla.com/acne-blemish-treatments/11632-ac-mild-red-spot-patch,2022-07-28T07:44:49.030Z,Acne  Pimple Patch,Skincare; Treatment; Acne / Pimple Patch,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.017241379310345,29,"""star_effectiveness"": 4.103448275862069; ""star_packaging"": 4.103448275862069; ""star_texture"": 4.172413793103448; ""star_value_for_money"": 3.689655172413793",25,9,7,13,156,78000
Holikaholika,Good Cera Ceramide Cream In Serum,86752,80,Rp 428.000,"""50 ml"": 428000",https://www.sociolla.com/face-serum/58410-good-cera-ceramide-cream-in-serum,,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.90625,8,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.625",8,0,0,8,156,428000
